timestamp,spot_close,futures_close,price_diff,Funding Rate
2024-02-29 18:00:00,60818.91,60912.8,-93.88999999999942,0.0
2024-02-29 17:00:00,60988.56,61072.0,-83.44000000000233,0.0
2024-02-29 16:00:00,62171.55,62250.1,-78.54999999999563,0.00031074
2024-02-29 15:00:00,62769.69,62811.1,-41.40999999999622,0.0
2024-02-29 14:00:00,62922.3,62959.2,-36.89999999999418,0.0
2024-02-29 13:00:00,62947.18,63013.5,-66.31999999999971,0.0
2024-02-29 12:00:00,62660.13,62745.3,-85.17000000000553,0.0
2024-02-29 11:00:00,62936.12,63035.1,-98.97999999999593,0.0
2024-02-29 10:00:00,62704.2,62799.1,-94.90000000000146,0.0
2024-02-29 09:00:00,62689.99,62776.2,-86.20999999999913,0.0
2024-02-29 08:00:00,62788.68,62882.0,-93.31999999999971,0.00062161
2024-02-29 07:00:00,62708.35,62783.0,-74.65000000000146,0.0
2024-02-29 06:00:00,62999.98,63077.1,-77.11999999999534,0.0
2024-02-29 05:00:00,62533.93,62636.9,-102.97000000000116,0.0
2024-02-29 04:00:00,62441.05,62543.0,-101.94999999999709,0.0
2024-02-29 03:00:00,61559.44,61636.5,-77.05999999999767,0.0
2024-02-29 02:00:00,61736.01,61830.1,-94.08999999999651,0.0
2024-02-29 01:00:00,61369.61,61466.9,-97.29000000000087,0.0
2024-02-29 00:00:00,61352.34,61427.2,-74.86000000000058,0.00022247
2024-02-28 23:00:00,62424.12,62484.1,-59.979999999995925,0.0
2024-02-28 22:00:00,61259.31,61319.5,-60.19000000000233,0.0
2024-02-28 21:00:00,60545.96,60613.0,-67.04000000000087,0.0
2024-02-28 20:00:00,60389.39,60450.3,-60.91000000000349,0.0
2024-02-28 19:00:00,60948.2,61027.9,-79.70000000000437,0.0
2024-02-28 18:00:00,61101.94,61179.0,-77.05999999999767,0.0
2024-02-28 17:00:00,61372.69,61469.9,-97.20999999999913,0.0
2024-02-28 16:00:00,62431.13,62534.0,-102.87000000000262,0.00030484
2024-02-28 15:00:00,60966.57,61006.6,-40.029999999998836,0.0
2024-02-28 14:00:00,60979.79,61042.3,-62.51000000000204,0.0
2024-02-28 13:00:00,60451.99,60532.3,-80.31000000000495,0.0
2024-02-28 12:00:00,59349.99,59405.0,-55.01000000000204,0.0
2024-02-28 11:00:00,58946.0,59017.7,-71.69999999999709,0.0
2024-02-28 10:00:00,59260.92,59336.9,-75.9800000000032,0.0
2024-02-28 09:00:00,59308.32,59377.3,-68.9800000000032,0.0
2024-02-28 08:00:00,59449.14,59530.9,-81.76000000000204,0.0001
2024-02-28 07:00:00,58255.49,58330.0,-74.51000000000204,0.0
2024-02-28 06:00:00,57184.99,57230.0,-45.01000000000204,0.0
2024-02-28 05:00:00,57080.15,57116.7,-36.549999999995634,0.0
2024-02-28 04:00:00,57210.88,57250.0,-39.12000000000262,0.0
2024-02-28 03:00:00,56919.99,56966.9,-46.91000000000349,0.0
2024-02-28 02:00:00,56926.0,56971.7,-45.69999999999709,0.0
2024-02-28 01:00:00,56772.7,56813.3,-40.60000000000582,0.0
2024-02-28 00:00:00,57016.0,57059.1,-43.099999999998545,0.0001
2024-02-27 23:00:00,57038.45,57077.9,-39.450000000004366,0.0
2024-02-27 22:00:00,56898.73,56940.4,-41.669999999998254,0.0
2024-02-27 21:00:00,56703.28,56758.9,-55.62000000000262,0.0
2024-02-27 20:00:00,56971.29,57022.9,-51.61000000000058,0.0
2024-02-27 19:00:00,57333.59,57400.0,-66.41000000000349,0.0
2024-02-27 18:00:00,57111.49,57167.8,-56.31000000000495,0.0
2024-02-27 17:00:00,56765.95,56816.0,-50.05000000000291,0.0
2024-02-27 16:00:00,57041.71,57095.4,-53.69000000000233,0.0001
2024-02-27 15:00:00,56751.54,56780.0,-28.459999999999127,0.0
2024-02-27 14:00:00,56974.95,57019.8,-44.85000000000582,0.0
2024-02-27 13:00:00,57122.22,57161.0,-38.779999999998836,0.0
2024-02-27 12:00:00,56777.4,56832.4,-55.0,0.0
2024-02-27 11:00:00,56526.14,56590.1,-63.95999999999913,0.0
2024-02-27 10:00:00,56524.01,56574.0,-49.98999999999796,0.0
2024-02-27 09:00:00,56617.48,56678.4,-60.919999999998254,0.0
2024-02-27 08:00:00,56239.89,56295.1,-55.20999999999913,0.00042572
2024-02-27 07:00:00,56058.01,56100.0,-41.98999999999796,0.0
2024-02-27 06:00:00,56358.01,56396.5,-38.48999999999796,0.0
2024-02-27 05:00:00,56063.08,56130.2,-67.11999999999534,0.0
2024-02-27 04:00:00,55742.0,55817.9,-75.90000000000146,0.0
2024-02-27 03:00:00,55680.0,55772.0,-92.0,0.0
2024-02-27 02:00:00,56309.46,56419.2,-109.73999999999796,0.0
2024-02-27 01:00:00,55781.99,55866.0,-84.01000000000204,0.0
2024-02-27 00:00:00,54552.0,54601.4,-49.400000000001455,0.00016224
2024-02-26 23:00:00,54478.0,54515.0,-37.0,0.0
2024-02-26 22:00:00,54659.86,54706.2,-46.33999999999651,0.0
2024-02-26 21:00:00,54638.22,54686.4,-48.18000000000029,0.0
2024-02-26 20:00:00,54438.9,54486.0,-47.099999999998545,0.0
2024-02-26 19:00:00,54484.72,54537.7,-52.979999999995925,0.0
2024-02-26 18:00:00,53591.33,53624.6,-33.2699999999968,0.0
2024-02-26 17:00:00,53494.6,53536.3,-41.700000000004366,0.0
2024-02-26 16:00:00,53388.6,53442.6,-54.0,0.0001
2024-02-26 15:00:00,52836.71,52899.2,-62.48999999999796,0.0
2024-02-26 14:00:00,51690.79,51725.7,-34.90999999999622,0.0
2024-02-26 13:00:00,51226.24,51263.0,-36.76000000000204,0.0
2024-02-26 12:00:00,51228.37,51264.9,-36.529999999998836,0.0
2024-02-26 11:00:00,51088.97,51116.0,-27.029999999998836,0.0
2024-02-26 10:00:00,51173.87,51191.0,-17.12999999999738,0.0
2024-02-26 09:00:00,50948.03,50977.2,-29.169999999998254,0.0
2024-02-26 08:00:00,51252.71,51280.0,-27.290000000000873,0.0001
2024-02-26 07:00:00,51292.01,51314.0,-21.989999999997963,0.0
2024-02-26 06:00:00,51522.21,51549.3,-27.090000000003783,0.0
2024-02-26 05:00:00,51568.02,51580.4,-12.380000000004657,0.0
2024-02-26 04:00:00,51535.89,51549.3,-13.410000000003492,0.0
2024-02-26 03:00:00,51564.1,51572.4,-8.30000000000291,0.0
2024-02-26 02:00:00,51433.58,51434.6,-1.0199999999967986,0.0
2024-02-26 01:00:00,51473.44,51482.4,-8.959999999999127,0.0
2024-02-26 00:00:00,51685.76,51700.1,-14.339999999996508,0.0001
2024-02-25 23:00:00,51729.49,51747.5,-18.010000000002037,0.0
2024-02-25 22:00:00,51702.01,51732.2,-30.189999999995052,0.0
2024-02-25 21:00:00,51766.0,51790.0,-24.0,0.0
2024-02-25 20:00:00,51732.32,51761.0,-28.68000000000029,0.0
2024-02-25 19:00:00,51670.24,51690.9,-20.660000000003492,0.0
2024-02-25 18:00:00,51580.63,51605.3,-24.67000000000553,0.0
2024-02-25 17:00:00,51563.54,51584.9,-21.360000000000582,0.0
2024-02-25 16:00:00,51376.07,51393.0,-16.93000000000029,0.0001
2024-02-25 15:00:00,51520.02,51538.5,-18.4800000000032,0.0
2024-02-25 14:00:00,51738.28,51761.3,-23.020000000004075,0.0
2024-02-25 13:00:00,51612.08,51631.9,-19.81999999999971,0.0
2024-02-25 12:00:00,51658.08,51680.1,-22.0199999999968,0.0
2024-02-25 11:00:00,51642.01,51672.0,-29.989999999997963,0.0
2024-02-25 10:00:00,51578.0,51608.1,-30.099999999998545,0.0
2024-02-25 09:00:00,51641.74,51667.4,-25.660000000003492,0.0
2024-02-25 08:00:00,51608.49,51627.7,-19.209999999999127,0.000177
2024-02-25 07:00:00,51722.62,51749.9,-27.279999999998836,0.0
2024-02-25 06:00:00,51757.75,51782.7,-24.94999999999709,0.0
2024-02-25 05:00:00,51668.0,51690.6,-22.599999999998545,0.0
2024-02-25 04:00:00,51612.01,51646.1,-34.08999999999651,0.0
2024-02-25 03:00:00,51622.63,51657.3,-34.67000000000553,0.0
2024-02-25 02:00:00,51604.55,51630.1,-25.549999999995634,0.0
2024-02-25 01:00:00,51683.64,51712.5,-28.860000000000582,0.0
2024-02-25 00:00:00,51490.85,51515.6,-24.75,0.000103
2024-02-24 23:00:00,51565.5,51588.9,-23.400000000001455,0.0
2024-02-24 22:00:00,51551.13,51571.4,-20.270000000004075,0.0
2024-02-24 21:00:00,51562.87,51582.2,-19.32999999999447,0.0
2024-02-24 20:00:00,51508.01,51536.8,-28.790000000000873,0.0
2024-02-24 19:00:00,51553.96,51584.6,-30.639999999999418,0.0
2024-02-24 18:00:00,51436.0,51472.9,-36.900000000001455,0.0
2024-02-24 17:00:00,51533.99,51568.6,-34.61000000000058,0.0
2024-02-24 16:00:00,51215.0,51253.5,-38.5,0.00022513
2024-02-24 15:00:00,51104.0,51140.7,-36.69999999999709,0.0
2024-02-24 14:00:00,51138.32,51175.8,-37.4800000000032,0.0
2024-02-24 13:00:00,51140.01,51185.3,-45.29000000000087,0.0
2024-02-24 12:00:00,51074.31,51114.2,-39.88999999999942,0.0
2024-02-24 11:00:00,51125.98,51170.1,-44.11999999999534,0.0
2024-02-24 10:00:00,51088.32,51114.7,-26.37999999999738,0.0
2024-02-24 09:00:00,51086.46,51111.1,-24.639999999999418,0.0
2024-02-24 08:00:00,50991.25,51015.8,-24.55000000000291,0.00015905
2024-02-24 07:00:00,51072.0,51103.8,-31.80000000000291,0.0
2024-02-24 06:00:00,50971.6,51000.6,-29.0,0.0
2024-02-24 05:00:00,51047.81,51079.4,-31.590000000003783,0.0
2024-02-24 04:00:00,50959.79,50985.4,-25.610000000000582,0.0
2024-02-24 03:00:00,50848.0,50869.9,-21.900000000001455,0.0
2024-02-24 02:00:00,50796.98,50819.6,-22.619999999995343,0.0
2024-02-24 01:00:00,50594.0,50612.6,-18.599999999998545,0.0
2024-02-24 00:00:00,50890.0,50914.5,-24.5,0.0001
2024-02-23 23:00:00,50745.44,50774.1,-28.659999999996217,0.0
2024-02-23 22:00:00,50788.01,50801.3,-13.290000000000873,0.0
2024-02-23 21:00:00,50982.7,50991.3,-8.60000000000582,0.0
2024-02-23 20:00:00,51083.72,51101.6,-17.87999999999738,0.0
2024-02-23 19:00:00,51100.93,51125.9,-24.970000000001164,0.0
2024-02-23 18:00:00,51100.68,51126.4,-25.720000000001164,0.0
2024-02-23 17:00:00,51138.01,51146.9,-8.889999999999418,0.0
2024-02-23 16:00:00,51049.99,51072.9,-22.910000000003492,0.00017392
2024-02-23 15:00:00,50911.53,50934.4,-22.87000000000262,0.0
2024-02-23 14:00:00,51123.22,51151.9,-28.68000000000029,0.0
2024-02-23 13:00:00,51056.01,51084.9,-28.889999999999418,0.0
2024-02-23 12:00:00,50988.26,51013.4,-25.139999999999418,0.0
2024-02-23 11:00:00,51217.5,51262.5,-45.0,0.0
2024-02-23 10:00:00,51171.04,51220.1,-49.05999999999767,0.0
2024-02-23 09:00:00,51008.45,51045.7,-37.25,0.0
2024-02-23 08:00:00,50959.89,50999.1,-39.20999999999913,0.0001
2024-02-23 07:00:00,50919.99,50954.7,-34.70999999999913,0.0
2024-02-23 06:00:00,51302.36,51336.6,-34.23999999999796,0.0
2024-02-23 05:00:00,51238.0,51266.0,-28.0,0.0
2024-02-23 04:00:00,51221.98,51250.7,-28.719999999993888,0.0
2024-02-23 03:00:00,51103.9,51124.1,-20.19999999999709,0.0
2024-02-23 02:00:00,51096.03,51111.7,-15.669999999998254,0.0
2024-02-23 01:00:00,51313.14,51330.0,-16.860000000000582,0.0
2024-02-23 00:00:00,51457.31,51473.2,-15.889999999999418,0.0001
2024-02-22 23:00:00,51291.09,51304.7,-13.610000000000582,0.0
2024-02-22 22:00:00,51452.01,51468.1,-16.089999999996508,0.0
2024-02-22 21:00:00,51656.16,51663.5,-7.3399999999965075,0.0
2024-02-22 20:00:00,51997.54,52017.8,-20.260000000002037,0.0
2024-02-22 19:00:00,51513.99,51535.1,-21.110000000000582,0.0
2024-02-22 18:00:00,51714.25,51743.1,-28.849999999998545,0.0
2024-02-22 17:00:00,51700.56,51712.6,-12.040000000000873,0.0
2024-02-22 16:00:00,51482.86,51489.2,-6.3399999999965075,0.00011696
2024-02-22 15:00:00,51599.83,51610.1,-10.269999999996799,0.0
2024-02-22 14:00:00,51372.83,51391.1,-18.2699999999968,0.0
2024-02-22 13:00:00,51158.0,51180.0,-22.0,0.0
2024-02-22 12:00:00,51523.38,51545.2,-21.81999999999971,0.0
2024-02-22 11:00:00,51620.0,51646.7,-26.69999999999709,0.0
2024-02-22 10:00:00,51695.25,51719.0,-23.75,0.0
2024-02-22 09:00:00,51944.23,51971.0,-26.7699999999968,0.0
2024-02-22 08:00:00,51882.21,51911.7,-29.489999999997963,0.0001
2024-02-22 07:00:00,51825.99,51860.0,-34.01000000000204,0.0
2024-02-22 06:00:00,51765.8,51789.2,-23.39999999999418,0.0
2024-02-22 05:00:00,51523.98,51541.9,-17.919999999998254,0.0
2024-02-22 04:00:00,51433.71,51451.5,-17.790000000000873,0.0
2024-02-22 03:00:00,51584.92,51592.5,-7.580000000001746,0.0
2024-02-22 02:00:00,51415.72,51435.7,-19.979999999995925,0.0
2024-02-22 01:00:00,51233.98,51250.0,-16.0199999999968,0.0
2024-02-22 00:00:00,51529.99,51551.8,-21.810000000004948,0.0001
2024-02-21 23:00:00,51841.68,51875.2,-33.5199999999968,0.0
2024-02-21 22:00:00,51508.0,51527.4,-19.400000000001455,0.0
2024-02-21 21:00:00,51393.0,51402.8,-9.80000000000291,0.0
2024-02-21 20:00:00,50950.19,50962.5,-12.309999999997672,0.0
2024-02-21 19:00:00,51067.09,51076.9,-9.810000000004948,0.0
2024-02-21 18:00:00,50857.13,50860.0,-2.8700000000026193,0.0
2024-02-21 17:00:00,50930.01,50930.9,-0.8899999999994179,0.0
2024-02-21 16:00:00,51352.0,51357.2,-5.19999999999709,0.0001
2024-02-21 15:00:00,51148.77,51166.0,-17.2300000000032,0.0
2024-02-21 14:00:00,50932.97,50957.6,-24.62999999999738,0.0
2024-02-21 13:00:00,51183.0,51190.3,-7.30000000000291,0.0
2024-02-21 12:00:00,51314.9,51316.3,-1.4000000000014552,0.0
2024-02-21 11:00:00,50967.92,50965.7,2.220000000001164,0.0
2024-02-21 10:00:00,51274.8,51280.1,-5.299999999995634,0.0
2024-02-21 09:00:00,51098.14,51100.1,-1.9599999999991269,0.0
2024-02-21 08:00:00,51674.0,51688.6,-14.599999999998545,0.0001
2024-02-21 07:00:00,51569.99,51572.2,-2.209999999999127,0.0
2024-02-21 06:00:00,51748.08,51755.5,-7.419999999998254,0.0
2024-02-21 05:00:00,51836.24,51848.2,-11.959999999999127,0.0
2024-02-21 04:00:00,51951.74,51969.1,-17.360000000000582,0.0
2024-02-21 03:00:00,52004.51,52016.2,-11.689999999995052,0.0
2024-02-21 02:00:00,52068.68,52086.9,-18.220000000001164,0.0
2024-02-21 01:00:00,52104.57,52120.0,-15.430000000000291,0.0
2024-02-21 00:00:00,52174.01,52191.5,-17.489999999997963,0.0001
2024-02-20 23:00:00,52261.25,52287.1,-25.849999999998545,0.0
2024-02-20 22:00:00,52172.81,52188.0,-15.190000000002328,0.0
2024-02-20 21:00:00,52026.0,52033.4,-7.400000000001455,0.0
2024-02-20 20:00:00,51991.99,52011.3,-19.310000000004948,0.0
2024-02-20 19:00:00,52102.97,52136.6,-33.62999999999738,0.0
2024-02-20 18:00:00,51511.85,51539.6,-27.75,0.0
2024-02-20 17:00:00,51326.35,51351.8,-25.450000000004366,0.0
2024-02-20 16:00:00,51398.0,51420.7,-22.69999999999709,0.0001
2024-02-20 15:00:00,51678.0,51706.3,-28.30000000000291,0.0
2024-02-20 14:00:00,52044.0,52078.5,-34.5,0.0
2024-02-20 13:00:00,52838.44,52887.3,-48.86000000000058,0.0
2024-02-20 12:00:00,52182.78,52222.9,-40.12000000000262,0.0
2024-02-20 11:00:00,52293.0,52323.0,-30.0,0.0
2024-02-20 10:00:00,52125.87,52157.4,-31.529999999998836,0.0
2024-02-20 09:00:00,51764.92,51781.5,-16.580000000001746,0.0
2024-02-20 08:00:00,51776.68,51812.2,-35.5199999999968,0.0001
2024-02-20 07:00:00,51842.0,51880.9,-38.900000000001455,0.0
2024-02-20 06:00:00,51950.0,51995.0,-45.0,0.0
2024-02-20 05:00:00,51910.28,51951.1,-40.81999999999971,0.0
2024-02-20 04:00:00,51788.71,51822.8,-34.09000000000378,0.0
2024-02-20 03:00:00,51579.53,51610.1,-30.56999999999971,0.0
2024-02-20 02:00:00,51713.61,51745.5,-31.889999999999418,0.0
2024-02-20 01:00:00,51629.17,51659.7,-30.529999999998836,0.0
2024-02-20 00:00:00,51635.26,51663.5,-28.239999999997963,0.0001
2024-02-19 23:00:00,51777.05,51814.9,-37.849999999998545,0.0
2024-02-19 22:00:00,51935.2,51977.4,-42.200000000004366,0.0
2024-02-19 21:00:00,51902.3,51930.2,-27.89999999999418,0.0
2024-02-19 20:00:00,51799.71,51832.0,-32.29000000000087,0.0
2024-02-19 19:00:00,51821.36,51850.1,-28.739999999997963,0.0
2024-02-19 18:00:00,51924.71,51958.0,-33.29000000000087,0.0
2024-02-19 17:00:00,52149.3,52189.5,-40.19999999999709,0.0
2024-02-19 16:00:00,51777.99,51801.8,-23.810000000004948,0.0001
2024-02-19 15:00:00,52131.31,52157.9,-26.590000000003783,0.0
2024-02-19 14:00:00,52098.0,52130.1,-32.099999999998545,0.0
2024-02-19 13:00:00,52153.07,52180.9,-27.830000000001746,0.0
2024-02-19 12:00:00,52270.65,52312.1,-41.44999999999709,0.0
2024-02-19 11:00:00,52340.14,52386.1,-45.95999999999913,0.0
2024-02-19 10:00:00,52349.77,52386.4,-36.63000000000466,0.0
2024-03-15 09:00:00,67811.42,67835.9,-24.479999999995925,0.0
2024-03-15 08:00:00,67069.05,67089.1,-20.05000000000291,0.00036923
2024-03-15 07:00:00,68444.96,68460.3,-15.339999999996508,0.0
2024-03-15 06:00:00,68660.7,68694.3,-33.60000000000582,0.0
2024-03-15 05:00:00,67436.0,67489.9,-53.89999999999418,0.0
2024-03-15 04:00:00,67431.98,67485.7,-53.720000000001164,0.0
2024-03-15 03:00:00,68219.54,68254.1,-34.560000000012224,0.0
2024-03-15 02:00:00,69037.63,69104.1,-66.47000000000116,0.0
2024-03-15 01:00:00,71630.3,71723.6,-93.30000000000291,0.0
2024-03-15 00:00:00,71913.62,71981.7,-68.08000000000175,0.00067223
2024-03-14 23:00:00,71399.1,71473.1,-74.0,0.0
2024-03-14 22:00:00,71545.5,71607.2,-61.69999999999709,0.0
2024-03-14 21:00:00,71105.57,71167.8,-62.229999999995925,0.0
2024-03-14 20:00:00,70731.53,70806.5,-74.97000000000116,0.0
2024-03-14 19:00:00,69424.83,69528.9,-104.06999999999243,0.0
2024-03-14 18:00:00,70110.23,70157.0,-46.770000000004075,0.0
2024-03-14 17:00:00,71030.64,71090.8,-60.16000000000349,0.0
2024-03-14 16:00:00,71361.45,71415.2,-53.75,0.00046127
2024-03-14 15:00:00,70850.53,70894.1,-43.570000000006985,0.0
2024-03-14 14:00:00,71696.06,71782.1,-86.04000000000815,0.0
2024-03-14 13:00:00,71884.16,71957.6,-73.44000000000233,0.0
2024-03-14 12:00:00,72826.18,72906.2,-80.02000000000407,0.0
2024-03-14 11:00:00,72886.22,72954.5,-68.27999999999884,0.0
2024-03-14 10:00:00,72985.27,73052.5,-67.22999999999593,0.0
2024-03-14 09:00:00,73330.69,73396.9,-66.20999999999185,0.0
2024-03-14 08:00:00,73325.78,73408.3,-82.52000000000407,0.00041372
2024-03-14 07:00:00,73234.41,73290.0,-55.58999999999651,0.0
2024-03-14 06:00:00,73575.04,73656.2,-81.16000000000349,0.0
2024-03-14 05:00:00,73147.99,73223.8,-75.80999999999767,0.0
2024-03-14 04:00:00,72960.32,73009.7,-49.379999999990105,0.0
2024-03-14 03:00:00,73271.6,73348.8,-77.19999999999709,0.0
2024-03-14 02:00:00,73017.49,73106.2,-88.70999999999185,0.0
2024-03-14 01:00:00,72923.1,72997.1,-74.0,0.0
2024-03-14 00:00:00,72835.08,72900.0,-64.91999999999825,0.0001
2024-03-13 23:00:00,73079.4,73133.0,-53.60000000000582,0.0
2024-03-13 22:00:00,72945.27,72997.8,-52.529999999998836,0.0
2024-03-13 21:00:00,73235.99,73311.5,-75.50999999999476,0.0
2024-03-13 20:00:00,73086.81,73138.5,-51.69000000000233,0.0
2024-03-13 19:00:00,73351.97,73400.0,-48.029999999998836,0.0
2024-03-13 18:00:00,73132.0,73210.0,-78.0,0.0
2024-03-13 17:00:00,72820.01,72884.3,-64.29000000000815,0.0
2024-03-13 16:00:00,72997.95,73060.4,-62.44999999999709,0.00029963
2024-03-13 15:00:00,72631.2,72671.2,-40.0,0.0
2024-03-13 14:00:00,72348.0,72423.0,-75.0,0.0
2024-03-13 13:00:00,72190.33,72275.8,-85.47000000000116,0.0
2024-03-13 12:00:00,72808.06,72872.2,-64.13999999999942,0.0
2024-03-13 11:00:00,73068.01,73146.2,-78.19000000000233,0.0
2024-03-13 10:00:00,73252.01,73320.5,-68.49000000000524,0.0
2024-03-13 09:00:00,73304.52,73375.2,-70.67999999999302,0.0
2024-03-13 08:00:00,73448.91,73508.5,-59.58999999999651,0.00061
2024-03-13 07:00:00,72888.0,72955.1,-67.10000000000582,0.0
2024-03-13 06:00:00,72730.39,72829.5,-99.11000000000058,0.0
2024-03-13 05:00:00,72164.0,72236.9,-72.89999999999418,0.0
2024-03-13 04:00:00,72217.34,72298.1,-80.76000000000931,0.0
2024-03-13 03:00:00,72059.1,72142.5,-83.39999999999418,0.0
2024-03-13 02:00:00,71977.74,72047.7,-69.95999999999185,0.0
2024-03-13 01:00:00,72005.72,72084.7,-78.97999999999593,0.0
2024-03-13 00:00:00,71411.58,71483.8,-72.22000000000116,0.00037285
2024-03-12 23:00:00,71447.64,71512.0,-64.36000000000058,0.0
2024-03-12 22:00:00,71158.3,71219.3,-61.0,0.0
2024-03-12 21:00:00,70828.0,70900.0,-72.0,0.0
2024-03-12 20:00:00,71025.95,71100.3,-74.35000000000582,0.0
2024-03-12 19:00:00,71346.47,71403.1,-56.63000000000466,0.0
2024-03-12 18:00:00,71411.98,71484.1,-72.1200000000099,0.0
2024-03-12 17:00:00,71092.55,71161.6,-69.05000000000291,0.0
2024-03-12 16:00:00,70502.18,70580.4,-78.22000000000116,0.00062026
2024-03-12 15:00:00,71707.96,71792.4,-84.43999999998778,0.0
2024-03-12 14:00:00,71656.0,71728.8,-72.80000000000291,0.0
2024-03-12 13:00:00,72295.25,72370.0,-74.75,0.0
2024-03-12 12:00:00,72186.88,72257.0,-70.11999999999534,0.0
2024-03-12 11:00:00,72028.11,72108.0,-79.88999999999942,0.0
2024-03-12 10:00:00,71864.0,71950.1,-86.10000000000582,0.0
2024-03-12 09:00:00,71941.74,72011.8,-70.05999999999767,0.0
2024-03-12 08:00:00,71675.47,71741.1,-65.63000000000466,0.00057433
2024-03-12 07:00:00,72128.01,72188.5,-60.49000000000524,0.0
2024-03-12 06:00:00,72268.39,72340.0,-71.61000000000058,0.0
2024-03-12 05:00:00,71977.74,72049.3,-71.55999999999767,0.0
2024-03-12 04:00:00,71812.0,71870.0,-58.0,0.0
2024-03-12 03:00:00,71635.11,71679.8,-44.69000000000233,0.0
2024-03-12 02:00:00,72192.85,72290.3,-97.44999999999709,0.0
2024-03-12 01:00:00,72428.0,72529.9,-101.89999999999418,0.0
2024-03-12 00:00:00,71989.6,72072.1,-82.5,0.00051402
2024-03-11 23:00:00,72076.0,72152.4,-76.39999999999418,0.0
2024-03-11 22:00:00,72438.28,72516.6,-78.32000000000698,0.0
2024-03-11 21:00:00,72515.18,72607.1,-91.9200000000128,0.0
2024-03-11 20:00:00,72113.89,72183.2,-69.30999999999767,0.0
2024-03-11 19:00:00,71971.29,72038.9,-67.61000000000058,0.0
2024-03-11 18:00:00,72474.81,72549.9,-75.08999999999651,0.0
